Time	UTC	GPS_lat(deg)	GPS_long(deg)	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROVER_CTRL:curvature	ROVER_CTRL:speed_measured	ROVER_CTRL:d_action	ROVER_CTRL:p_action	ROVER_CTRL:i_action	ROVER_CTRL:kd	ROVER_CTRL:ki	ROVER_CTRL:kp	ROVER_CTRL:delta_sp	ROVER_CTRL:throttle_command	ROVER_CTRL:speed_error	ROVER_CTRL:speed_sp	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	INS_REF:baro_qfe	INS_REF:hmsl0	INS_REF:alt0	INS_REF:lon0	INS_REF:lat0	INS_REF:ecef_z0	INS_REF:ecef_y0	INS_REF:ecef_x0	GVF:p	GVF:ke	GVF:s	GVF:traj	GVF:error	GPS_SOL:numSV	GPS_SOL:PDOP	GPS_SOL:Sacc	GPS_SOL:Pacc	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
96.019	09:16:50.019	40.451862679	-3.728324856	333	1648	357	299392	1270129	30369	0	15237	14338	-0.022058	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	154	206228750	27	269	31	251	5	653566	703802	-37283248	404518636	411675050	-31607921	485055289	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.7	1	6	183.406982	8	152	35	252	-0.41001	1.593561	-0.029307
96.269	09:16:50.269	40.451863404	-3.728310005	985	-536	-3884	256384	1277895	95181	0	15398	14351	-0.021459	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	7	167	206229250	26	259	-2	258	13	653640	703876	-37283100	404518643	411675062	-31607796	485055297	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.7	1	6	183.406982	7	167	26	259	-0.404351	1.787308	-0.103715
96.519	09:16:50.519	40.451862999	-3.728302807	-21651	-883	3971	365184	1259398	32552	0	15577	14341	-0.021459	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	7	167	206229500	31	259	-31	251	32	653723	703959	-37283028	404518639	411675064	-31607736	485055311	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.7	1	6	193.600952	7	167	26	259	-0.41423	1.893252	-0.150888
96.769	09:16:50.769	40.451861783	-3.728295482	-6912	-961	-6619	287616	1250631	-164823	0	15709	14305	-0.021065	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	7	167	206229750	30	260	-55	247	73	653760	703996	-37282955	404518627	411675055	-31607675	485055327	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.7	1	6	193.600952	7	167	26	259	-0.391477	2.020015	-0.205161
97.019	09:16:51.019	40.451859663	-3.728288855	-14978	-770	146	483456	1141450	-303269	0	15859	14247	-0.021065	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	7	167	206230000	27	261	-83	204	88	653812	704048	-37282888	404518606	411675041	-31607619	485055349	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.7	1	6	199.504822	7	167	26	259	-0.35387	2.174492	-0.260028
97.269	09:16:51.269	40.451859663	-3.728288855	-15260	-10840	9647	547072	982269	-492090	0	15977	14155	-0.020946	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	7	167	206230250	37	263	-121	154	144	653901	704136	-37282834	404518573	411675019	-31607576	485055382	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.7	1	6	199.504822	7	167	26	259	-0.33402	2.25988	-0.294422
97.519	09:16:51.519	40.451856364	-3.728283394	-1197	-3288	-2013	476800	840484	-703886	0	16070	14034	-0.020946	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	7	167	206230500	41	264	-150	118	146	653933	704169	-37282792	404518530	411674985	-31607542	485055418	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.7	1	6	199.504822	7	167	26	259	-0.252846	2.522081	-0.378584
97.769	09:16:51.769	40.451852066	-3.728279220	-2011	-3142	-6138	468352	621060	-860672	0	16131	13893	-0.021066	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	7	167	206230750	34	265	-164	65	143	653925	704161	-37282764	404518482	411674943	-31607521	485055454	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.7	1	6	200.052826	7	167	26	259	-0.159732	2.750715	-0.416247
98.019	09:16:52.019	40.451842092	-3.728275103	-7793	-4020	1423	443904	438650	-939359	0	16158	13745	-0.021066	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	7	167	206231000	35	264	-170	16	149	653899	704135	-37282751	404518430	411674898	-31607512	485055490	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.7	1	6	194.860382	7	167	26	259	-0.05704	3.008772	-0.451338
98.269	09:16:52.269	40.451836863	-3.728275754	-11024	-9	941	418816	153384	-1010504	0	16146	13596	-0.021547	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	154	206231250	26	264	-171	-41	129	653885	704121	-37282757	404518378	411674853	-31607519	485055526	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.7	1	6	194.860382	8	154	26	264	0.013871	3.160352	-0.419114
98.519	09:16:52.519	40.451831988	-3.728277353	-12805	3336	2567	-121088	-135409	-957992	0	16109	13455	-0.021547	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	154	206231500	40	264	-162	-76	129	653851	704087	-37282773	404518329	411674810	-31607535	485055558	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.7	1	6	185.559845	8	154	26	264	0.016768	3.126848	-0.46144
98.769	09:16:52.769	40.451826928	-3.728279774	-20066	9970	-3466	-232192	-482965	-1028601	0	16057	13315	-0.022274	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	154	206231750	41	264	-186	-96	136	653848	704083	-37282797	404518279	411674767	-31607557	485055592	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.7	1	6	185.559845	8	154	26	264	-0.002501	3.033365	-0.44767
99.019	09:16:53.019	40.451821778	-3.728282077	-8554	2580	-3231	-176896	-562045	-1120523	0	15990	13145	-0.022274	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	154	206232000	39	264	-181	-74	146	653874	704109	-37282820	404518227	411674725	-31607580	485055630	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.7	1	6	173.788666	8	154	26	264	-0.027742	3.062513	-0.46265
99.269	09:16:53.269	40.451816544	-3.728283436	-8008	8590	-2906	-25088	-388348	-1124675	0	15968	13023	-0.023225	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	154	206232250	29	264	-181	-36	142	653852	704088	-37282834	404518175	411674679	-31607594	485055665	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.7	1	6	173.788666	8	154	26	264	-0.048955	3.099976	-0.465142
99.519	09:16:53.519	40.451811313	-3.728284441	-13097	1521	6382	-205952	-370017	-1065754	0	15944	12865	-0.023225	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	154	206232500	25	263	-181	-22	140	653849	704085	-37282844	404518122	411674634	-31607605	485055703	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.7	1	6	173.788666	8	154	26	264	-0.06212	3.120982	-0.468157
99.769	09:16:53.769	40.451811313	-3.728284441	4253	1506	-1203	44928	-291346	-1181391	0	15926	12714	-0.024088	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	154	206232750	25	263	-193	-31	151	653883	704119	-37282853	404518067	411674591	-31607615	485055744	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.7	1	6	165.295868	8	154	26	264	-0.07256	3.078434	-0.454463
100.019	09:16:54.019	40.451800040	-3.728286206	-7932	1443	-4168	-181376	-270697	-1205406	0	15909	12550	-0.024088	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	154	206233000	24	262	-195	-14	156	653934	704170	-37282862	404518010	411674545	-31607626	485055788	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.7	1	6	156.516357	8	154	26	264	-0.098622	3.057173	-0.470143
100.269	09:16:54.269	40.451794454	-3.728286382	-2117	2389	-4021	73344	-191305	-1152308	0	15902	12387	-0.02515	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	154	206233250	26	262	-181	0	156	653943	704179	-37282863	404517954	411674499	-31607630	485055829	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.7	1	6	156.516357	8	154	26	262	-0.11238	3.07149	-0.469774
