Time	UTC	GPS_lat(deg)	GPS_long(deg)	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROVER_CTRL:curvature	ROVER_CTRL:speed_measured	ROVER_CTRL:d_action	ROVER_CTRL:p_action	ROVER_CTRL:i_action	ROVER_CTRL:kd	ROVER_CTRL:ki	ROVER_CTRL:kp	ROVER_CTRL:delta_sp	ROVER_CTRL:throttle_command	ROVER_CTRL:speed_error	ROVER_CTRL:speed_sp	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	INS_REF:baro_qfe	INS_REF:hmsl0	INS_REF:alt0	INS_REF:lon0	INS_REF:lat0	INS_REF:ecef_z0	INS_REF:ecef_y0	INS_REF:ecef_x0	GVF_PARAMETRIC:phi	GVF_PARAMETRIC:p	GVF_PARAMETRIC:w	GVF_PARAMETRIC:s	GVF_PARAMETRIC:traj	GPS:gps_nb_err	GPS:utm_zone	GPS:itow	GPS:week	GPS:climb	GPS:speed	GPS:alt	GPS:course	GPS:utm_north	GPS:utm_east	GPS:mode	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
1105.991	07:51:24.991	40.451588671	-3.728489359	-6429	2594	2223	49024	-115947	1032141	0	11605	4669	0.	2.06517	109.243393	-91.238068	-89.355408	1000.	600.	1400.	-1.225735	2729.041016	-0.06517	2.	1	3	9	221	201103250	53	317	133	-37	-153	651692	701928	-37284893	404515896	411672613	-31609434	485057026	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.080574,-0.418655	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.097634	1	5	0	30	201103250	2382	-28	204	651692	3462	447813590	43822767	3	0.187566	6.083738	0.648348
1106.241	07:51:25.241	40.451592804	-3.728491055	-15753	6376	7541	130048	-135872	1056567	0	11570	4780	0.	2.06517	109.243393	-91.238068	-89.355408	1000.	600.	1400.	-1.225735	2729.041016	-0.06517	2.	1	3	9	221	201103500	51	318	139	-49	-137	651655	701891	-37284910	404515937	411672646	-31609445	485056993	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.038208,-0.401761	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.09808	1	5	0	30	201103500	2382	-12	201	651655	3448	447813636	43822753	3	0.143565	6.103138	0.655985
1106.491	07:51:25.491	40.451596847	-3.728492867	-1159	1130	-1728	273408	-96865	1028470	0	11534	4905	0.	2.053691	-31.995773	-75.166939	-105.383331	1000.	600.	1400.	0.675271	2587.776123	-0.053691	2.	1	3	9	221	201104000	57	322	146	-19	-149	651671	701907	-37284942	404516022	411672718	-31609469	485056931	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.038208,-0.401761	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.09808	1	5	0	30	201103750	2382	-5	206	651673	3450	447813681	43822738	3	0.08037	6.13566	0.688236
1106.741	07:51:25.741	40.451601253	-3.728494212	-5578	-5976	1565	273920	-71964	1009070	0	11517	5031	0.	2.053691	-31.995773	-75.166939	-105.383331	1000.	600.	1400.	0.675271	2587.776123	-0.053691	2.	1	3	9	221	201104000	57	322	146	-19	-149	651671	701907	-37284942	404516022	411672718	-31609469	485056931	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.007278,-0.427686	0.,0.5,0.5,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.09853	1	5	0	30	201104000	2382	-18	209	651671	3489	447813730	43822727	3	0.015005	6.202659	0.677944
1106.991	07:51:25.991	40.451605663	-3.728494849	-6735	686	-1419	324736	24336	996824	0	11496	5120	0.	2.032533	126.457214	-45.546436	-120.44416	1000.	600.	1400.	0.942619	2760.661865	-0.032533	2.	1	3	9	221	201104250	55	322	137	-3	-144	651615	701851	-37284948	404516066	411672752	-31609471	485056895	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.007278,-0.427686	0.,0.5,0.5,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.09853	1	5	0	30	201104250	2382	-20	198	651615	3527	447813779	43822722	3	-0.059857	6.278501	0.683929
1107.241	07:51:26.241	40.451608359	-3.728495940	-8128	608	-6005	139520	11092	1131536	0	11505	5209	0.	2.032533	126.457214	-45.546436	-120.44416	1000.	600.	1400.	0.942619	2760.661865	-0.032533	2.	1	3	9	221	201104750	37	299	158	29	-117	651900	702136	-37284954	404516125	411672820	-31609475	485056874	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.023155,-0.412803	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.098956	1	5	0	30	201104500	2382	0	192	651864	3576	447813809	43822713	3	-0.148267	2.227191	0.684658
1107.491	07:51:26.491	40.451611606	-3.728495385	-6984	1862	-5185	76416	123575	1056503	0	11565	5338	0.	1.999743	-35.023689	0.359654	-122.712334	1000.	600.	1400.	0.691476	2642.62207	0.000257	2.	1	3	9	221	201105000	40	284	155	51	-114	651358	701594	-37284919	404516173	411672826	-31609441	485056800	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.034912,-0.445726	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.099369	1	5	0	30	201104750	2382	12	198	651900	33	447813845	43822718	3	-0.212503	0.859456	0.667648
1107.741	07:51:26.741	40.451616402	-3.728491899	-12255	-248	-4016	-17664	393405	986639	0	11634	5419	0.	1.999743	-35.023689	0.359654	-122.712334	1000.	600.	1400.	0.691476	2642.62207	0.000257	2.	1	3	9	221	201105000	40	284	155	51	-114	651358	701594	-37284919	404516173	411672826	-31609441	485056800	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.034912,-0.445726	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.099369	1	5	0	30	201105000	2382	11	199	651358	84	447813898	43822748	3	-0.267057	0.434204	0.647234
1107.991	07:51:26.991	40.451618853	-3.728488977	-6893	4843	-4871	44672	480778	886421	0	11706	5498	0.	2.003583	-25.701523	-5.016136	-123.279259	1000.	600.	1400.	-3.833486	2646.024658	-0.003583	2.	1	3	9	221	201105500	39	266	127	73	-109	650622	700858	-37284858	404516225	411672822	-31609383	485056710	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.00012,-0.432838	0.,0.5,0.5,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.099796	1	5	0	30	201105250	2382	-4	196	650968	149	447813925	43822773	3	-0.289555	0.295531	0.639415
1108.241	07:51:27.241	40.451621576	-3.728485823	-2772	2975	4722	-109184	529397	851299	0	11771	5573	0.	2.003583	-25.701523	-5.016136	-123.279259	1000.	600.	1400.	-3.833486	2646.024658	-0.003583	2.	1	3	9	221	201105750	39	261	134	77	-114	650388	700624	-37284831	404516252	411672830	-31609357	485056675	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.039586,-0.433891	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.10017	1	5	0	30	201105500	2382	-4	183	650622	175	447813955	43822800	3	-0.271347	0.217359	0.624587
1108.491	07:51:27.491	40.451624295	-3.728483139	-3778	2072	494	-66176	539961	887279	0	11831	5653	0.	1.990499	66.602234	13.301706	-123.532173	1000.	600.	1400.	-6.014442	2756.314697	0.009501	2.	1	3	9	221	201105750	39	261	134	77	-114	650388	700624	-37284831	404516252	411672830	-31609357	485056675	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.039586,-0.433891	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.10017	1	5	0	30	201105750	2382	-3	192	650388	195	447813985	43822823	3	-0.22433	0.188268	0.6243
1108.741	07:51:27.741	40.451627194	-3.728480576	-11201	2053	18	-79488	604743	813840	0	11877	5749	0.	1.990499	66.602234	13.301706	-123.532173	1000.	600.	1400.	-6.014442	2756.314697	0.009501	2.	1	3	9	221	201106250	42	254	142	65	-109	650113	700348	-37284784	404516320	411672869	-31609313	485056607	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.049643,-0.461949	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.100529	1	5	0	30	201106000	2382	-5	197	650207	196	447814017	43822845	3	-0.207702	0.190244	0.630907
1108.991	07:51:27.991	40.451631082	-3.728478378	-10129	7937	6657	-82304	527917	922643	0	11921	5863	0.	1.984032	-36.323071	22.355652	-118.523026	1000.	600.	1400.	-7.00074	2667.413818	0.015968	2.	1	3	9	221	201106250	42	254	142	65	-109	650113	700348	-37284784	404516320	411672869	-31609313	485056607	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.049643,-0.461949	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.100529	1	5	0	30	201106250	2382	6	190	650113	187	447814060	43822864	3	-0.189037	0.172095	0.655822
1109.241	07:51:28.241	40.451634968	-3.728476415	-7932	2882	-1340	44032	415460	863086	0	11953	5978	0.	1.984032	-36.323071	22.355652	-118.523026	1000.	600.	1400.	-7.00074	2667.413818	0.015968	2.	1	3	9	221	201106500	41	251	144	61	-123	649996	700231	-37284764	404516359	411672895	-31609293	485056571	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.071198,-0.440207	0.,0.5,0.5,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.100908	1	5	0	30	201106500	2382	-3	198	649996	169	447814103	43822881	3	-0.165302	0.195571	0.652928
1109.491	07:51:28.491	40.451638851	-3.728475042	-6324	-1434	-383	-99584	383652	964476	0	11979	6091	0.	1.981726	165.665146	25.583696	-116.458992	1000.	600.	1400.	-5.7716	2874.680176	0.018274	2.	1	3	9	221	201107000	39	243	153	42	-116	649895	700131	-37284739	404516438	411672955	-31609268	485056509	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.069931,-0.456305	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.101275	1	5	0	30	201106750	2382	7	187	649944	140	447814146	43822893	3	-0.157779	0.192269	0.671807
1109.741	07:51:28.741	40.451642912	-3.728473906	-10828	1072	-6948	-31616	385461	915206	0	12008	6211	0.	1.981726	165.665146	25.583696	-116.458992	1000.	600.	1400.	-5.7716	2874.680176	0.018274	2.	1	3	9	221	201107250	38	240	146	44	-111	649793	700029	-37284724	404516480	411672984	-31609253	485056471	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.069931,-0.456305	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.101275	1	5	0	30	201107000	2382	9	196	649895	119	447814191	43822903	3	-0.162081	0.190511	0.683051
1109.991	07:51:28.991	40.451647066	-3.728472418	-12523	-4966	-6604	84224	321943	940486	0	12034	6323	0.	1.948168	65.91082	72.565247	-104.157272	1000.	600.	1400.	-5.640331	2834.007812	0.051832	2.	1	3	9	221	201107250	38	240	146	44	-111	649793	700029	-37284724	404516480	411672984	-31609253	485056471	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.076623,-0.430843	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.101685	1	5	0	30	201107250	2382	8	188	649793	115	447814237	43822916	3	-0.169893	0.173109	0.685883
1110.241	07:51:29.241	40.451650947	-3.728471280	-12231	-92	2827	56320	335678	940066	0	12058	6440	0.	1.948168	65.91082	72.565247	-104.157272	1000.	600.	1400.	-5.640331	2834.007812	0.051832	2.	1	3	9	221	201107750	38	233	156	47	-119	649706	699942	-37284700	404516561	411673047	-31609229	485056408	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.081506,-0.409049	0.,0.5,0.5,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.10209	1	5	0	30	201107500	2382	3	195	649769	110	447814280	43822926	3	-0.151345	0.154246	0.680483
1110.491	07:51:29.491	40.451655189	-3.728470029	-8597	8668	-3196	48000	354730	995151	0	12089	6568	0.	1.936533	4.088879	88.853333	-86.016251	1000.	600.	1400.	-5.245143	2806.545166	0.063467	2.	1	3	9	221	201108000	41	232	161	43	-122	649639	699875	-37284686	404516606	411673080	-31609215	485056371	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.081506,-0.409049	0.,0.5,0.5,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.10209	1	5	0	30	201107750	2382	9	202	649706	111	447814327	43822937	3	-0.129412	0.153233	0.692394
1110.741	07:51:29.741	40.451659702	-3.728468663	-10196	-1483	5665	-85632	353108	964862	0	12112	6697	0.	1.936533	4.088879	88.853333	-86.016251	1000.	600.	1400.	-5.245143	2806.545166	0.063467	2.	1	3	9	221	201108000	41	232	161	43	-122	649639	699875	-37284686	404516606	411673080	-31609215	485056371	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.077504,-0.427731	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.102528	1	5	0	30	201108000	2382	10	207	649639	105	447814377	43822949	3	-0.11856	0.148153	0.686011
1110.991	07:51:29.991	40.451664304	-3.728467533	745	1574	-505	-130944	253254	934094	0	12126	6822	0.	1.941493	21.243095	81.909752	-67.575691	1000.	600.	1400.	-5.433349	2835.226074	0.058507	2.	1	3	9	221	201108500	40	227	148	20	-123	649550	699786	-37284670	404516695	411673150	-31609196	485056301	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.075336,-0.402189	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.102983	1	5	0	30	201108250	2382	3	203	649578	86	447814428	43822959	3	-0.117273	0.139708	0.68642
1111.241	07:51:30.241	40.451668541	-3.728466989	-7688	4575	4384	-101248	364993	934167	0	12139	6936	0.	1.941493	21.243095	81.909752	-67.575691	1000.	600.	1400.	-5.433349	2835.226074	0.058507	2.	1	3	9	221	201108750	41	226	154	28	-125	649568	699804	-37284665	404516739	411673188	-31609190	485056271	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.075336,-0.402189	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.102983	1	5	0	30	201108500	2382	2	194	649550	62	447814475	43822964	3	-0.102392	0.114668	0.68616
1111.491	07:51:30.491	40.451672958	-3.728466565	-8257	887	396	17280	199805	988161	0	12141	7067	0.	1.921475	-88.226799	109.934929	-45.60091	1000.	600.	1400.	-5.273144	2775.635986	0.078525	2.	1	3	9	221	201108750	41	226	154	28	-125	649568	699804	-37284665	404516739	411673188	-31609190	485056271	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.064043,-0.421014	0.,0.5,0.5,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.103441	1	5	0	30	201108750	2382	4	200	649568	59	447814524	43822968	3	-0.072639	0.097902	0.708091
1111.741	07:51:30.741	40.451677375	-3.728466259	-963	1667	2243	13952	154997	961886	0	12146	7197	0.	1.921475	-88.226799	109.934929	-45.60091	1000.	600.	1400.	-5.273144	2775.635986	0.078525	2.	1	3	9	221	201109250	44	226	159	15	-136	649586	699822	-37284660	404516829	411673265	-31609182	485056208	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.064043,-0.421014	0.,0.5,0.5,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.103441	1	5	0	30	201109000	2382	8	197	649574	39	447814573	43822971	3	-0.054413	0.097562	0.713595
1111.991	07:51:30.991	40.451681970	-3.728466073	-11795	-2039	-2190	12800	235970	1104738	0	12157	7342	0.	1.922586	17.893314	108.379654	-23.73591	1000.	600.	1400.	-2.939156	2902.07251	0.077414	2.	1	3	9	221	201109500	46	227	168	31	-143	649560	699796	-37284655	404516878	411673305	-31609175	485056171	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.049352,-0.405499	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.103904	1	5	0	30	201109250	2382	-1	210	649586	27	447814624	43822973	3	-0.054556	0.081591	0.729387
1112.241	07:51:31.241	40.451686839	-3.728465536	-7774	6376	-9672	-95744	255523	1105072	0	12165	7476	0.	1.922586	17.893314	108.379654	-23.73591	1000.	600.	1400.	-2.939156	2902.07251	0.077414	2.	1	3	9	221	201109500	46	227	168	31	-143	649560	699796	-37284655	404516878	411673305	-31609175	485056171	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.039598,-0.381741	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.104422	1	5	0	30	201109500	2382	-1	223	649560	42	447814678	43822978	3	-0.033642	0.082256	0.713461
1112.491	07:51:31.491	40.451691436	-3.728465114	-11182	-1829	-5445	15616	236523	1131637	0	12174	7610	0.	1.972012	-129.723557	39.18314	-6.369748	1000.	600.	1400.	-3.333143	2702.921875	0.027988	2.	1	3	9	221	201110000	35	212	156	13	-145	649519	699755	-37284647	404516972	411673382	-31609164	485056101	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.039598,-0.381741	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.104422	1	5	0	30	201109750	2382	1	218	649586	41	447814729	43822982	3	-0.038225	0.05831	0.71944
1112.741	07:51:31.741	40.451696303	-3.728464694	-11661	5624	-2072	-119680	227366	1105949	0	12183	7746	0.	1.972012	-129.723557	39.18314	-6.369748	1000.	600.	1400.	-3.333143	2702.921875	0.027988	2.	1	3	9	221	201110250	40	207	157	14	-131	649468	699704	-37284644	404517020	411673419	-31609158	485056063	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.021794,-0.414788	0.,0.5,0.5,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.104959	1	5	0	30	201110000	2382	-9	213	649519	23	447814783	43822986	3	-0.043635	0.055208	0.711296
1112.991	07:51:31.991	40.451701080	-3.728464392	-10148	2067	2321	-77312	169146	1047988	0	12188	7880	0.	2.0257	-96.917152	-35.979462	-7.030764	1000.	600.	1400.	-2.535048	2660.226807	-0.0257	2.	1	3	9	221	201110250	40	207	157	14	-131	649468	699704	-37284644	404517020	411673419	-31609158	485056063	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.021794,-0.414788	0.,0.5,0.5,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.104959	1	5	0	30	201110250	2382	2	205	649468	19	447814836	43822989	3	-0.036806	0.050686	0.713928
1113.241	07:51:32.241	40.451705767	-3.728464089	-6994	12571	3784	-114176	194273	1122583	0	12188	8017	0.	2.0257	-96.917152	-35.979462	-7.030764	1000.	600.	1400.	-2.535048	2660.226807	-0.0257	2.	1	3	9	221	201110750	44	204	171	11	-138	649407	699643	-37284640	404517116	411673496	-31609151	485055990	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.008469,-0.392622	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.105474	1	5	0	30	201110500	2382	3	203	649415	1	447814888	43822992	3	-0.02847	0.018856	0.699716
1113.491	07:51:32.491	40.451710632	-3.728464024	-14299	6058	-6673	88704	189369	1123381	0	12194	8156	0.	2.07386	-84.757805	-103.4039	-22.317591	1000.	600.	1400.	-1.636556	2589.963867	-0.07386	2.	1	3	9	221	201111000	44	205	163	13	-132	649388	699624	-37284638	404517165	411673536	-31609147	485055953	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.009986,-0.420912	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.105971	1	5	0	30	201110750	2382	5	220	649407	3	447814942	43822993	3	-0.037093	0.036194	0.709071
1113.741	07:51:32.741	40.451715588	-3.728463841	-4347	2731	-9466	24576	306616	1034850	0	12206	8284	0.	2.07386	-84.757805	-103.4039	-22.317591	1000.	600.	1400.	-1.636556	2589.963867	-0.07386	2.	1	3	9	221	201111000	44	205	163	13	-132	649388	699624	-37284638	404517165	411673536	-31609147	485055953	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.009986,-0.420912	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.105971	1	5	0	30	201111000	2382	4	210	649388	8	447814997	43822995	3	-0.062823	0.067549	0.703452
1113.991	07:51:32.991	40.451720366	-3.728463303	-4223	2419	-564	46336	228522	1071547	0	12220	8429	0.	2.127954	-149.488449	-179.135605	-52.753738	1000.	600.	1400.	-1.658735	2419.389893	-0.127954	2.	1	3	9	221	201111500	45	204	155	30	-150	649326	699561	-37284625	404517262	411673615	-31609131	485055879	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.021178,-0.389512	0.,0.5,0.5,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.106499	1	5	0	30	201111250	2382	3	210	649369	36	447815050	43823000	3	-0.07228	0.049559	0.701966
1114.241	07:51:33.241	40.451725236	-3.728462530	-9526	4809	-3447	65792	217558	1139750	0	12237	8575	0.	2.127954	-149.488449	-179.135605	-52.753738	1000.	600.	1400.	-1.658735	2419.389893	-0.127954	2.	1	3	9	221	201111750	48	204	165	26	-149	649302	699538	-37284618	404517313	411673655	-31609122	485055841	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.02811,-0.375305	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.107017	1	5	0	30	201111500	2382	-15	217	649326	45	447815104	43823007	3	-0.088873	0.053617	0.706579
1114.491	07:51:33.491	40.451730375	-3.728461878	-12255	6122	-2582	203136	203846	1070502	0	12245	8712	0.	2.141837	-24.8909	-198.57196	-94.943817	1000.	600.	1400.	-1.040836	2482.444336	-0.141837	2.	1	3	9	221	201111750	48	204	165	26	-149	649302	699538	-37284618	404517313	411673655	-31609122	485055841	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.02811,-0.375305	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.107017	1	5	0	30	201111750	2382	-7	223	649302	43	447815161	43823013	3	-0.097351	0.09459	0.704648
1114.741	07:51:33.741	40.451735062	-3.728461457	-14571	-780	966	156800	185202	1060639	0	12256	8849	0.	2.141837	-24.8909	-198.57196	-94.943817	1000.	600.	1400.	-1.040836	2482.444336	-0.141837	2.	1	3	9	221	201112250	44	209	159	26	-133	649377	699613	-37284609	404517407	411673740	-31609111	485055779	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.045385,-0.405008	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.107543	1	5	0	30	201112000	2382	2	206	649348	43	447815213	43823017	3	-0.127996	0.124442	0.717934
1114.991	07:51:33.991	40.451739750	-3.728460918	-9550	1326	3421	143360	194305	1099154	0	12272	8983	0.	2.121919	49.972534	-170.686157	-135.557556	1000.	600.	1400.	-0.449377	2544.460449	-0.121919	2.	1	3	9	221	201112500	44	211	161	37	-136	649368	699603	-37284602	404517456	411673781	-31609102	485055744	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.053062,-0.379927	0.,0.5,0.5,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.10805	1	5	0	30	201112250	2382	1	209	649377	44	447815265	43823022	3	-0.178052	0.145239	0.720021
1115.241	07:51:34.241	40.451744709	-3.728460264	-19554	2355	-2700	62464	302567	1090047	0	12299	9124	0.	2.121919	49.972534	-170.686157	-135.557556	1000.	600.	1400.	-0.449377	2544.460449	-0.121919	2.	1	3	9	221	201112500	44	211	161	37	-136	649368	699603	-37284602	404517456	411673781	-31609102	485055744	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.053062,-0.379927	0.,0.5,0.5,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.10805	1	5	0	30	201112500	2382	-1	214	649368	60	447815320	43823028	3	-0.210132	0.147724	0.713221
1115.491	07:51:34.491	40.451749673	-3.728458902	-7228	-7250	-3314	132224	397755	1109671	0	12340	9266	0.	2.129469	7.653236	-181.256149	-172.64476	1000.	600.	1400.	-1.282171	2454.529053	-0.129469	2.	1	3	9	221	201113000	44	213	156	72	-132	649325	699561	-37284570	404517555	411673862	-31609070	485055671	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.061751,-0.410105	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.108563	1	5	0	30	201112750	2382	5	222	649348	99	447815375	43823040	3	-0.267435	0.182157	0.695065
1115.741	07:51:34.741	40.451754549	-3.728457068	-7262	613	97	11136	463399	1071324	0	12378	9387	0.	2.129469	7.653236	-181.256149	-172.64476	1000.	600.	1400.	-1.282171	2454.529053	-0.129469	2.	1	3	9	221	201113000	44	213	156	72	-132	649325	699561	-37284570	404517555	411673862	-31609070	485055671	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.061751,-0.410105	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.108563	1	5	0	30	201113000	2382	-3	216	649325	135	447815429	43823056	3	-0.275809	0.182029	0.680292
1115.991	07:51:34.991	40.451759156	-3.728455231	-8923	4970	-7576	71424	462091	1012893	0	12420	9529	0.	2.146929	-33.569336	-205.700638	-213.052429	1000.	600.	1400.	-2.671945	2348.559082	-0.146929	2.	1	3	9	221	201113250	39	214	169	74	-132	649340	699576	-37284552	404517601	411673901	-31609053	485055641	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.050354,-0.3928	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.109122	1	5	0	30	201113250	2382	6	227	649340	149	447815480	43823072	3	-0.251219	0.212427	0.697445
